"Date & time", "Julian day (day)", "Solar hour (h)", "Amb. Temp. (ºC)", "DNI (kW/m²)", "Omega (º)", "Delta (º)", "D1", "D2", "Angle of incidence (º)", "Angle of incidence modifier", "Thermal losses (kW)", "PTC thermal power (kW)", "Row thermal power (MW)", "Row raw energy (MWh)", "Row useful energy (MWh)", "Sum row useful energy (MWh)", "Row net power (MW)", "Solar field net power (MW)", "Thermal storage (MWh)", "Turbine electric power (MW)"
"2021-01-30 21:00:00", "30", "21", "4.100 ", "0", "-135", "-17.763 ", "0", "0", "42.330 ", "0.901 ", "54.449 ", "-54.449 ", "-0.218 ", "-0.218 ", "0", "10.790 ", "-0.218 ", "-32.669 ", "0", "29.275 "
"2021-01-30 22:00:00", "30", "22", "3.750 ", "0", "-150", "-17.763 ", "0", "0", "28.435 ", "0.957 ", "54.565 ", "-54.565 ", "-0.218 ", "-0.218 ", "0", "10.572 ", "-0.218 ", "-32.739 ", "0", "0"
"2021-01-30 23:00:00", "30", "23", "3.400 ", "0", "-165", "-17.763 ", "0", "0", "14.269 ", "0.986 ", "54.682 ", "-54.682 ", "-0.219 ", "-0.219 ", "0", "10.353 ", "-0.219 ", "-32.809 ", "0", "0"
"2021-01-31 00:00:00", "31", "0", "4.050 ", "0", "180", "-17.498 ", "0", "0", "0", "1", "54.465 ", "-54.465 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.679 ", "0", "0"
"2021-01-31 01:00:00", "31", "1", "4.690 ", "0", "165", "-17.498 ", "0", "0", "14.291 ", "0.986 ", "54.252 ", "-54.252 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.551 ", "0", "0"
"2021-01-31 02:00:00", "31", "2", "5.340 ", "0", "150", "-17.498 ", "0", "0", "28.481 ", "0.957 ", "54.037 ", "-54.037 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.422 ", "0", "0"
"2021-01-31 03:00:00", "31", "3", "5.690 ", "0", "135", "-17.498 ", "0", "0", "42.407 ", "0.900 ", "53.922 ", "-53.922 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.353 ", "0", "0"
"2021-01-31 04:00:00", "31", "4", "6.030 ", "0", "120", "-17.498 ", "0", "0", "55.685 ", "0.791 ", "53.810 ", "-53.810 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.286 ", "0", "0"
"2021-01-31 05:00:00", "31", "5", "6.380 ", "0", "105", "-17.498 ", "0", "0", "67.107 ", "0.578 ", "53.695 ", "-53.695 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.217 ", "0", "0"
"2021-01-31 06:00:00", "31", "6", "7.180 ", "0", "90", "-17.498 ", "0", "0", "72.502 ", "0.373 ", "53.433 ", "-53.433 ", "-0.214 ", "-0.214 ", "0", "-0.325 ", "-0.214 ", "-32.060 ", "0", "0"
"2021-01-31 07:00:00", "31", "7", "7.990 ", "0", "75", "-17.498 ", "0", "0", "67.107 ", "0.578 ", "53.169 ", "-53.169 ", "-0.213 ", "-0.213 ", "0", "-0.325 ", "-0.213 ", "-31.901 ", "0", "0"
"2021-01-31 08:00:00", "31", "8", "8.790 ", "0", "60", "-17.498 ", "0", "0", "55.685 ", "0.791 ", "52.909 ", "-52.909 ", "-0.212 ", "-0.212 ", "0", "-0.325 ", "-0.212 ", "-31.746 ", "0", "0"
"2021-01-31 09:00:00", "31", "9", "9.610 ", "0.009 ", "45", "-17.498 ", "0", "0", "42.407 ", "0.900 ", "52.645 ", "-48.973 ", "-0.196 ", "-0.196 ", "0", "-0.325 ", "-0.196 ", "-29.384 ", "0", "0"
"2021-01-31 10:00:00", "31", "10", "10.420 ", "0.891 ", "30", "-17.498 ", "0", "0", "28.481 ", "0.957 ", "52.385 ", "399 ", "1.596 ", "1.596 ", "1.517 ", "1.271 ", "1.596 ", "239 ", "99.495 ", "50.000 "
"2021-01-31 11:00:00", "31", "11", "11.240 ", "0.860 ", "15", "-17.498 ", "0", "0", "14.291 ", "0.986 ", "52.123 ", "443 ", "1.773 ", "1.773 ", "1.684 ", "3.044 ", "1.773 ", "266 ", "225 ", "50.000 "
"2021-01-31 12:00:00", "31", "12", "11.910 ", "0.728 ", "0", "-17.498 ", "0", "0", "0", "1", "51.910 ", "387 ", "1.546 ", "1.546 ", "1.469 ", "4.590 ", "1.546 ", "232 ", "317 ", "50.000 "
"2021-01-31 13:00:00", "31", "13", "12.590 ", "0.246 ", "-15", "-17.498 ", "0", "0", "14.291 ", "0.986 ", "51.694 ", "89.981 ", "0.360 ", "0.360 ", "0.342 ", "4.950 ", "0.360 ", "53.988 ", "231 ", "50.000 "
"2021-01-31 14:00:00", "31", "14", "13.260 ", "0", "-30", "-17.498 ", "0", "0", "28.481 ", "0.957 ", "51.483 ", "-51.483 ", "-0.206 ", "-0.206 ", "0", "4.744 ", "-0.206 ", "-30.890 ", "91.535 ", "50.000 "
"2021-01-31 15:00:00", "31", "15", "12.510 ", "0.158 ", "-45", "-17.498 ", "0", "0", "42.407 ", "0.900 ", "51.720 ", "11.356 ", "0.045 ", "0.045 ", "0.043 ", "4.790 ", "0.045 ", "6.814 ", "0", "34.353 "
"2021-01-31 16:00:00", "31", "16", "9.690 ", "0.152 ", "-60", "-17.498 ", "0", "0", "55.685 ", "0.791 ", "52.619 ", "-11.752 ", "-0.047 ", "-0.047 ", "0", "4.743 ", "-0.047 ", "-7.051 ", "0", "0"
"2021-01-31 17:00:00", "31", "17", "9.740 ", "0", "-75", "-17.498 ", "0", "0", "67.107 ", "0.578 ", "52.603 ", "-52.603 ", "-0.210 ", "-0.210 ", "0", "4.532 ", "-0.210 ", "-31.562 ", "0", "0"
"2021-01-31 18:00:00", "31", "18", "9.780 ", "0", "-90", "-17.498 ", "0", "0", "72.502 ", "0.373 ", "52.590 ", "-52.590 ", "-0.210 ", "-0.210 ", "0", "4.322 ", "-0.210 ", "-31.554 ", "0", "0"
"2021-01-31 19:00:00", "31", "19", "9.830 ", "0", "-105", "-17.498 ", "0", "0", "67.107 ", "0.578 ", "52.574 ", "-52.574 ", "-0.210 ", "-0.210 ", "0", "4.112 ", "-0.210 ", "-31.544 ", "0", "0"
"2021-01-31 20:00:00", "31", "20", "9.870 ", "0", "-120", "-17.498 ", "0", "0", "55.685 ", "0.791 ", "52.561 ", "-52.561 ", "-0.210 ", "-0.210 ", "0", "3.901 ", "-0.210 ", "-31.537 ", "0", "0"
"2021-01-31 21:00:00", "31", "21", "9.910 ", "0", "-135", "-17.498 ", "0", "0", "42.407 ", "0.900 ", "52.548 ", "-52.548 ", "-0.210 ", "-0.210 ", "0", "3.691 ", "-0.210 ", "-31.529 ", "0", "0"
"2021-01-31 22:00:00", "31", "22", "9.960 ", "0", "-150", "-17.498 ", "0", "0", "28.481 ", "0.957 ", "52.532 ", "-52.532 ", "-0.210 ", "-0.210 ", "0", "3.481 ", "-0.210 ", "-31.519 ", "0", "0"
"2021-01-31 23:00:00", "31", "23", "10", "0", "-165", "-17.498 ", "0", "0", "14.291 ", "0.986 ", "52.519 ", "-52.519 ", "-0.210 ", "-0.210 ", "0", "3.271 ", "-0.210 ", "-31.512 ", "0", "0"
"2021-02-01 00:00:00", "32", "0", "10.040 ", "0", "180", "-17.227 ", "0", "0", "0", "1", "52.507 ", "-52.507 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.504 ", "0", "0"
"2021-02-01 01:00:00", "32", "1", "10.090 ", "0", "165", "-17.227 ", "0", "0", "14.312 ", "0.986 ", "52.491 ", "-52.491 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.494 ", "0", "0"
"2021-02-01 02:00:00", "32", "2", "10.130 ", "0", "150", "-17.227 ", "0", "0", "28.527 ", "0.956 ", "52.478 ", "-52.478 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.487 ", "0", "0"
"2021-02-01 03:00:00", "32", "3", "10.170 ", "0", "135", "-17.227 ", "0", "0", "42.484 ", "0.900 ", "52.465 ", "-52.465 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.479 ", "0", "0"
"2021-02-01 04:00:00", "32", "4", "10.220 ", "0", "120", "-17.227 ", "0", "0", "55.810 ", "0.789 ", "52.449 ", "-52.449 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.469 ", "0", "0"
"2021-02-01 05:00:00", "32", "5", "10.260 ", "0", "105", "-17.227 ", "0", "0", "67.308 ", "0.573 ", "52.436 ", "-52.436 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.462 ", "0", "0"
"2021-02-01 06:00:00", "32", "6", "10.300 ", "0", "90", "-17.227 ", "0", "0", "72.773 ", "0.360 ", "52.423 ", "-52.423 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.454 ", "0", "0"
"2021-02-01 07:00:00", "32", "7", "10.350 ", "0", "75", "-17.227 ", "0", "0", "67.308 ", "0.573 ", "52.407 ", "-52.407 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.444 ", "0", "0"
"2021-02-01 08:00:00", "32", "8", "12.560 ", "0", "60", "-17.227 ", "0", "0", "55.810 ", "0.789 ", "51.704 ", "-51.704 ", "-0.207 ", "-0.207 ", "0", "-0.325 ", "-0.207 ", "-31.022 ", "0", "0"
"2021-02-01 09:00:00", "32", "9", "13.380 ", "0.136 ", "45", "-17.227 ", "0", "0", "42.484 ", "0.900 ", "51.445 ", "3.025 ", "0.012 ", "0.012 ", "0", "-0.313 ", "0.012 ", "1.815 ", "1.815 ", "0"
"2021-02-01 10:00:00", "32", "10", "14.200 ", "0", "30", "-17.227 ", "0", "0", "28.527 ", "0.956 ", "51.188 ", "-51.188 ", "-0.205 ", "-0.205 ", "0", "-0.325 ", "-0.205 ", "-30.713 ", "1.815 ", "0"
"2021-02-01 11:00:00", "32", "11", "15.010 ", "0.258 ", "15", "-17.227 ", "0", "0", "14.312 ", "0.986 ", "50.935 ", "97.560 ", "0.390 ", "0.390 ", "0.371 ", "0.065 ", "0.390 ", "58.536 ", "0", "19.464 "
"2021-02-01 12:00:00", "32", "12", "14.730 ", "0.673 ", "0", "-17.227 ", "0", "0", "0", "1", "51.022 ", "355 ", "1.418 ", "1.418 ", "1.347 ", "1.484 ", "1.418 ", "213 ", "72.789 ", "50.000 "
"2021-02-01 13:00:00", "32", "13", "14.440 ", "0.605 ", "-15", "-17.227 ", "0", "0", "14.312 ", "0.986 ", "51.113 ", "297 ", "1.188 ", "1.188 ", "1.128 ", "2.671 ", "1.188 ", "178 ", "111 ", "50.000 "
"2021-02-01 14:00:00", "32", "14", "14.150 ", "0.256 ", "-30", "-17.227 ", "0", "0", "28.527 ", "0.956 ", "51.204 ", "78.542 ", "0.314 ", "0.314 ", "0.298 ", "2.985 ", "0.314 ", "47.125 ", "18.176 ", "50.000 "
"2021-02-01 15:00:00", "32", "15", "13.100 ", "0.741 ", "-45", "-17.227 ", "0", "0", "42.484 ", "0.900 ", "51.533 ", "245 ", "0.979 ", "0.979 ", "0.930 ", "3.964 ", "0.979 ", "147 ", "25.051 ", "50.000 "
"2021-02-01 16:00:00", "32", "16", "12.050 ", "0.578 ", "-60", "-17.227 ", "0", "0", "55.810 ", "0.789 ", "51.865 ", "103 ", "0.410 ", "0.410 ", "0.390 ", "4.375 ", "0.410 ", "61.538 ", "0", "29.703 "
"2021-02-01 17:00:00", "32", "17", "11", "0.131 ", "-75", "-17.227 ", "0", "0", "67.308 ", "0.573 ", "52.199 ", "-34.820 ", "-0.139 ", "-0.139 ", "0", "4.235 ", "-0.139 ", "-20.892 ", "0", "0"
"2021-02-01 18:00:00", "32", "18", "9.950 ", "0", "-90", "-17.227 ", "0", "0", "72.773 ", "0.360 ", "52.535 ", "-52.535 ", "-0.210 ", "-0.210 ", "0", "4.025 ", "-0.210 ", "-31.521 ", "0", "0"
"2021-02-01 19:00:00", "32", "19", "8.910 ", "0", "-105", "-17.227 ", "0", "0", "67.308 ", "0.573 ", "52.871 ", "-52.871 ", "-0.211 ", "-0.211 ", "0", "3.814 ", "-0.211 ", "-31.722 ", "0", "0"
"2021-02-01 20:00:00", "32", "20", "7.870 ", "0", "-120", "-17.227 ", "0", "0", "55.810 ", "0.789 ", "53.208 ", "-53.208 ", "-0.213 ", "-0.213 ", "0", "3.601 ", "-0.213 ", "-31.925 ", "0", "0"
"2021-02-01 21:00:00", "32", "21", "7.070 ", "0", "-135", "-17.227 ", "0", "0", "42.484 ", "0.900 ", "53.469 ", "-53.469 ", "-0.214 ", "-0.214 ", "0", "3.387 ", "-0.214 ", "-32.081 ", "0", "0"
"2021-02-01 22:00:00", "32", "22", "6.260 ", "0", "-150", "-17.227 ", "0", "0", "28.527 ", "0.956 ", "53.734 ", "-53.734 ", "-0.215 ", "-0.215 ", "0", "3.172 ", "-0.215 ", "-32.241 ", "0", "0"
"2021-02-01 23:00:00", "32", "23", "5.460 ", "0", "-165", "-17.227 ", "0", "0", "14.312 ", "0.986 ", "53.998 ", "-53.998 ", "-0.216 ", "-0.216 ", "0", "2.956 ", "-0.216 ", "-32.399 ", "0", "0"
"2021-02-02 00:00:00", "33", "0", "5.220 ", "0", "180", "-16.951 ", "0", "0", "0", "1", "54.077 ", "-54.077 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.446 ", "0", "0"
"2021-02-02 01:00:00", "33", "1", "4.980 ", "0", "165", "-16.951 ", "0", "0", "14.334 ", "0.986 ", "54.156 ", "-54.156 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.494 ", "0", "0"
"2021-02-02 02:00:00", "33", "2", "4.740 ", "0", "150", "-16.951 ", "0", "0", "28.573 ", "0.956 ", "54.236 ", "-54.236 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.542 ", "0", "0"
"2021-02-02 03:00:00", "33", "3", "3.930 ", "0", "135", "-16.951 ", "0", "0", "42.562 ", "0.899 ", "54.505 ", "-54.505 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.703 ", "0", "0"
"2021-02-02 04:00:00", "33", "4", "3.110 ", "0", "120", "-16.951 ", "0", "0", "55.935 ", "0.788 ", "54.779 ", "-54.779 ", "-0.219 ", "-0.219 ", "0", "-0.325 ", "-0.219 ", "-32.867 ", "0", "0"
"2021-02-02 05:00:00", "33", "5", "2.290 ", "0", "105", "-16.951 ", "0", "0", "67.512 ", "0.567 ", "55.054 ", "-55.054 ", "-0.220 ", "-0.220 ", "0", "-0.325 ", "-0.220 ", "-33.033 ", "0", "0"
"2021-02-02 06:00:00", "33", "6", "3.450 ", "0", "90", "-16.951 ", "0", "0", "73.049 ", "0.345 ", "54.665 ", "-54.665 ", "-0.219 ", "-0.219 ", "0", "-0.325 ", "-0.219 ", "-32.799 ", "0", "0"
"2021-02-02 07:00:00", "33", "7", "4.620 ", "0", "75", "-16.951 ", "0", "0", "67.512 ", "0.567 ", "54.276 ", "-54.276 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.565 ", "0", "0"
"2021-02-02 08:00:00", "33", "8", "5.780 ", "0.456 ", "60", "-16.951 ", "0", "0", "55.935 ", "0.788 ", "53.892 ", "67.446 ", "0.270 ", "0.270 ", "0", "-0.055 ", "0.270 ", "40.467 ", "0", "12.157 "
"2021-02-02 09:00:00", "33", "9", "7.510 ", "0.711 ", "45", "-16.951 ", "0", "0", "42.562 ", "0.899 ", "53.325 ", "230 ", "0.921 ", "0.921 ", "0.875 ", "0.866 ", "0.921 ", "138 ", "0", "49.365 "
"2021-02-02 10:00:00", "33", "10", "9.250 ", "0.660 ", "30", "-16.951 ", "0", "0", "28.573 ", "0.956 ", "52.761 ", "281 ", "1.124 ", "1.124 ", "1.068 ", "1.990 ", "1.124 ", "169 ", "28.698 ", "50.000 "
"2021-02-02 11:00:00", "33", "11", "10.980 ", "0.463 ", "15", "-16.951 ", "0", "0", "14.334 ", "0.986 ", "52.206 ", "214 ", "0.858 ", "0.858 ", "0.815 ", "2.848 ", "0.858 ", "129 ", "17.409 ", "50.000 "
"2021-02-02 12:00:00", "33", "12", "11.070 ", "0.636 ", "0", "-16.951 ", "0", "0", "0", "1", "52.177 ", "331 ", "1.325 ", "1.325 ", "1.258 ", "4.172 ", "1.325 ", "199 ", "76.151 ", "50.000 "
"2021-02-02 13:00:00", "33", "13", "11.160 ", "0.881 ", "-15", "-16.951 ", "0", "0", "14.334 ", "0.986 ", "52.148 ", "455 ", "1.820 ", "1.820 ", "1.729 ", "5.993 ", "1.820 ", "273 ", "209 ", "50.000 "
"2021-02-02 14:00:00", "33", "14", "11.250 ", "0.802 ", "-30", "-16.951 ", "0", "0", "28.573 ", "0.956 ", "52.120 ", "354 ", "1.415 ", "1.415 ", "1.344 ", "7.407 ", "1.415 ", "212 ", "281 ", "50.000 "
"2021-02-02 15:00:00", "33", "15", "10.610 ", "0.718 ", "-45", "-16.951 ", "0", "0", "42.562 ", "0.899 ", "52.324 ", "234 ", "0.937 ", "0.937 ", "0.890 ", "8.344 ", "0.937 ", "141 ", "282 ", "50.000 "
"2021-02-02 16:00:00", "33", "16", "9.970 ", "0.626 ", "-60", "-16.951 ", "0", "0", "55.935 ", "0.788 ", "52.529 ", "114 ", "0.455 ", "0.455 ", "0.433 ", "8.800 ", "0.455 ", "68.308 ", "210 ", "50.000 "
"2021-02-02 17:00:00", "33", "17", "9.330 ", "0", "-75", "-16.951 ", "0", "0", "67.512 ", "0.567 ", "52.735 ", "-52.735 ", "-0.211 ", "-0.211 ", "0", "8.589 ", "-0.211 ", "-31.641 ", "70.486 ", "50.000 "
"2021-02-02 18:00:00", "33", "18", "8.650 ", "0", "-90", "-16.951 ", "0", "0", "73.049 ", "0.345 ", "52.955 ", "-52.955 ", "-0.212 ", "-0.212 ", "0", "8.377 ", "-0.212 ", "-31.773 ", "0", "23.369 "
"2021-02-02 19:00:00", "33", "19", "7.970 ", "0", "-105", "-16.951 ", "0", "0", "67.512 ", "0.567 ", "53.175 ", "-53.175 ", "-0.213 ", "-0.213 ", "0", "8.164 ", "-0.213 ", "-31.905 ", "0", "0"
"2021-02-02 20:00:00", "33", "20", "7.290 ", "0", "-120", "-16.951 ", "0", "0", "55.935 ", "0.788 ", "53.397 ", "-53.397 ", "-0.214 ", "-0.214 ", "0", "7.951 ", "-0.214 ", "-32.038 ", "0", "0"
"2021-02-02 21:00:00", "33", "21", "7.510 ", "0", "-135", "-16.951 ", "0", "0", "42.562 ", "0.899 ", "53.325 ", "-53.325 ", "-0.213 ", "-0.213 ", "0", "7.737 ", "-0.213 ", "-31.995 ", "0", "0"
"2021-02-02 22:00:00", "33", "22", "7.730 ", "0", "-150", "-16.951 ", "0", "0", "28.573 ", "0.956 ", "53.253 ", "-53.253 ", "-0.213 ", "-0.213 ", "0", "7.524 ", "-0.213 ", "-31.952 ", "0", "0"
"2021-02-02 23:00:00", "33", "23", "7.950 ", "0", "-165", "-16.951 ", "0", "0", "14.334 ", "0.986 ", "53.182 ", "-53.182 ", "-0.213 ", "-0.213 ", "0", "7.312 ", "-0.213 ", "-31.909 ", "0", "0"
"2021-02-03 00:00:00", "34", "0", "6.960 ", "0", "180", "-16.670 ", "0", "0", "0", "1", "53.505 ", "-53.505 ", "-0.214 ", "-0.214 ", "0", "-0.325 ", "-0.214 ", "-32.103 ", "0", "0"
"2021-02-03 01:00:00", "34", "1", "5.970 ", "0", "165", "-16.670 ", "0", "0", "14.356 ", "0.986 ", "53.830 ", "-53.830 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.298 ", "0", "0"
"2021-02-03 02:00:00", "34", "2", "4.970 ", "0", "150", "-16.670 ", "0", "0", "28.619 ", "0.956 ", "54.160 ", "-54.160 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.496 ", "0", "0"
"2021-02-03 03:00:00", "34", "3", "4.620 ", "0", "135", "-16.670 ", "0", "0", "42.640 ", "0.899 ", "54.276 ", "-54.276 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.565 ", "0", "0"
"2021-02-03 04:00:00", "34", "4", "4.270 ", "0", "120", "-16.670 ", "0", "0", "56.061 ", "0.786 ", "54.392 ", "-54.392 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.635 ", "0", "0"
"2021-02-03 05:00:00", "34", "5", "3.910 ", "0", "105", "-16.670 ", "0", "0", "67.718 ", "0.560 ", "54.512 ", "-54.512 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.707 ", "0", "0"
"2021-02-03 06:00:00", "34", "6", "4.040 ", "0", "90", "-16.670 ", "0", "0", "73.330 ", "0.330 ", "54.469 ", "-54.469 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.681 ", "0", "0"
"2021-02-03 07:00:00", "34", "7", "4.170 ", "0", "75", "-16.670 ", "0", "0", "67.718 ", "0.560 ", "54.425 ", "-54.425 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.655 ", "0", "0"
"2021-02-03 08:00:00", "34", "8", "4.300 ", "0.146 ", "60", "-16.670 ", "0", "0", "56.061 ", "0.786 ", "54.382 ", "-15.888 ", "-0.064 ", "-0.064 ", "0", "-0.325 ", "-0.064 ", "-9.533 ", "0", "0"
"2021-02-03 09:00:00", "34", "9", "5.790 ", "0.629 ", "45", "-16.670 ", "0", "0", "42.640 ", "0.899 ", "53.889 ", "197 ", "0.787 ", "0.787 ", "0.748 ", "0.462 ", "0.787 ", "118 ", "0", "42.007 "
"2021-02-03 10:00:00", "34", "10", "7.280 ", "0.447 ", "30", "-16.670 ", "0", "0", "28.619 ", "0.956 ", "53.400 ", "173 ", "0.691 ", "0.691 ", "0.656 ", "1.153 ", "0.691 ", "104 ", "0", "36.425 "
"2021-02-03 11:00:00", "34", "11", "8.760 ", "0.649 ", "15", "-16.670 ", "0", "0", "14.356 ", "0.986 ", "52.919 ", "321 ", "1.283 ", "1.283 ", "1.219 ", "2.436 ", "1.283 ", "192 ", "52.538 ", "50.000 "
"2021-02-03 12:00:00", "34", "12", "8.660 ", "0.891 ", "0", "-16.670 ", "0", "0", "0", "1", "52.951 ", "483 ", "1.934 ", "1.934 ", "1.837 ", "4.370 ", "1.934 ", "290 ", "203 ", "50.000 "
"2021-02-03 13:00:00", "34", "13", "8.560 ", "0.897 ", "-15", "-16.670 ", "0", "0", "14.356 ", "0.986 ", "52.984 ", "463 ", "1.854 ", "1.854 ", "1.761 ", "6.224 ", "1.854 ", "278 ", "341 ", "50.000 "
"2021-02-03 14:00:00", "34", "14", "8.460 ", "0.833 ", "-30", "-16.670 ", "0", "0", "28.619 ", "0.956 ", "53.016 ", "368 ", "1.472 ", "1.472 ", "1.398 ", "7.696 ", "1.472 ", "221 ", "422 ", "50.000 "
"2021-02-03 15:00:00", "34", "15", "7.790 ", "0.293 ", "-45", "-16.670 ", "0", "0", "42.640 ", "0.899 ", "53.234 ", "63.418 ", "0.254 ", "0.254 ", "0.241 ", "7.949 ", "0.254 ", "38.051 ", "320 ", "50.000 "
"2021-02-03 16:00:00", "34", "16", "7.120 ", "0.258 ", "-60", "-16.670 ", "0", "0", "56.061 ", "0.786 ", "53.452 ", "14.675 ", "0.059 ", "0.059 ", "0.056 ", "8.008 ", "0.059 ", "8.805 ", "189 ", "50.000 "
"2021-02-03 17:00:00", "34", "17", "6.460 ", "0.145 ", "-75", "-16.670 ", "0", "0", "67.718 ", "0.560 ", "53.669 ", "-35.049 ", "-0.140 ", "-0.140 ", "0", "7.868 ", "-0.140 ", "-21.029 ", "48.596 ", "50.000 "
"2021-02-03 18:00:00", "34", "18", "5.990 ", "0", "-90", "-16.670 ", "0", "0", "73.330 ", "0.330 ", "53.823 ", "-53.823 ", "-0.215 ", "-0.215 ", "0", "7.652 ", "-0.215 ", "-32.294 ", "0", "15.074 "
"2021-02-03 19:00:00", "34", "19", "5.520 ", "0", "-105", "-16.670 ", "0", "0", "67.718 ", "0.560 ", "53.978 ", "-53.978 ", "-0.216 ", "-0.216 ", "0", "7.437 ", "-0.216 ", "-32.387 ", "0", "0"
"2021-02-03 20:00:00", "34", "20", "5.050 ", "0", "-120", "-16.670 ", "0", "0", "56.061 ", "0.786 ", "54.133 ", "-54.133 ", "-0.217 ", "-0.217 ", "0", "7.220 ", "-0.217 ", "-32.480 ", "0", "0"
"2021-02-03 21:00:00", "34", "21", "4.980 ", "0", "-135", "-16.670 ", "0", "0", "42.640 ", "0.899 ", "54.156 ", "-54.156 ", "-0.217 ", "-0.217 ", "0", "7.003 ", "-0.217 ", "-32.494 ", "0", "0"
"2021-02-03 22:00:00", "34", "22", "4.900 ", "0", "-150", "-16.670 ", "0", "0", "28.619 ", "0.956 ", "54.183 ", "-54.183 ", "-0.217 ", "-0.217 ", "0", "6.787 ", "-0.217 ", "-32.510 ", "0", "0"
"2021-02-03 23:00:00", "34", "23", "4.830 ", "0", "-165", "-16.670 ", "0", "0", "14.356 ", "0.986 ", "54.206 ", "-54.206 ", "-0.217 ", "-0.217 ", "0", "6.570 ", "-0.217 ", "-32.524 ", "0", "0"
"2021-02-04 00:00:00", "35", "0", "4.680 ", "0", "180", "-16.384 ", "0", "0", "0", "1", "54.256 ", "-54.256 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.553 ", "0", "0"
"2021-02-04 01:00:00", "35", "1", "4.540 ", "0", "165", "-16.384 ", "0", "0", "14.377 ", "0.986 ", "54.302 ", "-54.302 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.581 ", "0", "0"
"2021-02-04 02:00:00", "35", "2", "4.390 ", "0", "150", "-16.384 ", "0", "0", "28.666 ", "0.956 ", "54.352 ", "-54.352 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.611 ", "0", "0"
"2021-02-04 03:00:00", "35", "3", "3.380 ", "0", "135", "-16.384 ", "0", "0", "42.718 ", "0.898 ", "54.689 ", "-54.689 ", "-0.219 ", "-0.219 ", "0", "-0.325 ", "-0.219 ", "-32.813 ", "0", "0"
"2021-02-04 04:00:00", "35", "4", "2.370 ", "0", "120", "-16.384 ", "0", "0", "56.187 ", "0.785 ", "55.028 ", "-55.028 ", "-0.220 ", "-0.220 ", "0", "-0.325 ", "-0.220 ", "-33.017 ", "0", "0"
"2021-02-04 05:00:00", "35", "5", "1.350 ", "0", "105", "-16.384 ", "0", "0", "67.926 ", "0.554 ", "55.372 ", "-55.372 ", "-0.221 ", "-0.221 ", "0", "-0.325 ", "-0.221 ", "-33.223 ", "0", "0"
"2021-02-04 06:00:00", "35", "6", "3.260 ", "0", "90", "-16.384 ", "0", "0", "73.616 ", "0.314 ", "54.729 ", "-54.729 ", "-0.219 ", "-0.219 ", "0", "-0.325 ", "-0.219 ", "-32.837 ", "0", "0"
"2021-02-04 07:00:00", "35", "7", "5.160 ", "0", "75", "-16.384 ", "0", "0", "67.926 ", "0.554 ", "54.097 ", "-54.097 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.458 ", "0", "0"
"2021-02-04 08:00:00", "35", "8", "7.070 ", "0.292 ", "60", "-16.384 ", "0", "0", "56.187 ", "0.785 ", "53.469 ", "23.242 ", "0.093 ", "0.093 ", "0", "-0.232 ", "0.093 ", "13.945 ", "13.945 ", "0"
